name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris,France",2024-07-07,21.2,10.9,16.8,21.2,10.9,16.8,7.2,54.2,0.014,100,4.17,rain,0,0,38.1,18.6,243.2,1014.6,72.7,25.1,109.8,9.6,5,10,2024-07-07T05:56:02,2024-07-07T21:54:57,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-08,25.5,12.9,19.5,25.5,12.9,19.5,10.5,58,0,0,0,rain,0,0,25.9,10.1,161.3,1015.8,82.4,25,80.3,7,3,10,2024-07-08T05:56:54,2024-07-08T21:54:22,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-09,24.9,17.4,21.3,24.9,17.4,21.3,14.4,65.3,2.89,100,8.33,rain,0,0,45.8,19,339.1,1012.6,77.3,25.4,71.1,6.1,3,10,2024-07-09T05:57:47,2024-07-09T21:53:45,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-10,25.8,19,21.8,25.8,19,21.8,14.4,64.3,0.006,100,4.17,rain,0,0,37.6,17.8,250.4,1016.1,83,25.1,86.1,7.5,5,10,2024-07-10T05:58:42,2024-07-10T21:53:05,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-11,24.1,16.6,20.9,24.1,16.6,20.9,12.9,60.8,0.014,100,4.17,rain,0,0,31,13.5,12.1,1017.4,78,25.5,61.6,5.3,3,10,2024-07-11T05:59:39,2024-07-11T21:52:23,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-12,20.6,14.3,16.6,20.6,14.3,16.6,13.2,80.9,16.112,100,41.67,rain,0,0,37.7,17.5,350.7,1014.2,96.3,16.9,73.2,6.3,2,10,2024-07-12T06:00:38,2024-07-12T21:51:38,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07153099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-07-13,22.3,13.2,17.1,22.3,13.2,17.1,11.7,72.5,0.065,100,20.83,rain,0,0,27.3,15.5,331,1014.7,82.7,18.9,109.9,9.6,7,10,2024-07-13T06:01:38,2024-07-13T21:50:50,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07153099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-07-14,22.8,12,18.4,22.8,12,18.4,11.6,67.1,0.362,100,8.33,rain,0,0,23.7,9.2,201.4,1013.5,53.7,18.3,61.7,5.4,2,10,2024-07-14T06:02:40,2024-07-14T21:50:00,0.25,"Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07153099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-07-15,26.6,14.1,20.9,26.6,14.1,20.9,13.7,64.8,0.023,100,4.17,rain,0,0,49.2,22,203.3,1009.7,56.2,22.1,74.2,6.4,3,10,2024-07-15T06:03:43,2024-07-15T21:49:08,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07146099999,LFPV,07156099999,07153099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-07-16,22.7,15.5,19.2,22.7,15.5,19.2,12.6,67,0.069,100,8.33,rain,0,0,51.4,26.7,239.1,1014.2,78.2,28,76.8,6.5,6,10,2024-07-16T06:04:48,2024-07-16T21:48:13,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-17,25.8,14.6,20.7,25.8,14.6,20.7,12,59.9,0,0,0,,0,0,23,8.2,322.3,1020.7,54.3,24.5,85.1,7.4,5,10,2024-07-17T06:05:54,2024-07-17T21:47:16,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-18,29.5,16.6,23.7,29.1,16.6,23.5,13.5,55.4,0,0,0,,0,0,28.8,8.8,96.8,1020.1,69.9,24,95.4,8.3,7,10,2024-07-18T06:07:01,2024-07-18T21:46:16,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-19,33.7,19.6,26.8,33.8,19.6,26.8,15.3,51.6,0,0,0,,0,0,28.2,12.9,161.7,1016.5,70.8,22.6,117,10,7,30,2024-07-19T06:08:10,2024-07-19T21:45:14,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-20,30.8,18.6,26,30.7,18.6,26.1,15.6,53.9,0,0,0,,0,0,31.3,13.4,270.3,1009.4,56.7,21.1,83.3,7.4,6,10,2024-07-20T06:09:19,2024-07-20T21:44:10,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07145099999,07153099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-07-21,25.5,19.6,22.2,25.5,19.6,22.2,17.2,74.5,2.017,100,29.17,rain,0,0,40.9,17.6,324.6,1010.2,90,20.7,93.8,8,5,10,2024-07-21T06:10:30,2024-07-21T21:43:04,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-22,25.4,15.1,20.1,25.4,15.1,20.1,13.5,66.6,0,0,0,rain,0,0,34.6,15.8,263.2,1019.3,75.2,24.1,106.2,9.1,6,10,2024-07-22T06:11:42,2024-07-22T21:41:55,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-23,23.2,17.6,20.2,23.2,17.6,20.2,15.4,75.1,0.336,100,20.83,rain,0,0,44.9,18.1,278.2,1020.2,90.9,18.7,114.2,9.8,7,10,2024-07-23T06:12:55,2024-07-23T21:40:44,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-07-24,25.3,15.5,20.2,25.3,15.5,20.2,13.1,65.4,0,0,0,rain,0,0,22.4,9.9,30.2,1021.6,83,21.9,100.3,8.9,6,10,2024-07-24T06:14:09,2024-07-24T21:39:32,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-25,28.3,18.2,23,28,18.2,23,14,58.4,0.04,100,8.33,rain,0,0,37.4,15.6,231.9,1014.9,93.9,23.9,87.3,7.6,4,10,2024-07-25T06:15:24,2024-07-25T21:38:17,0.64,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-26,22.2,18.6,20.5,22.2,18.6,20.5,17.8,84.7,8.862,100,58.33,rain,0,0,23.3,9.2,327.3,1012.7,98.7,16.3,55.2,4.6,3,10,2024-07-26T06:16:40,2024-07-26T21:37:00,0.68,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-27,19.8,16.5,17.9,19.8,16.5,17.9,16.7,92.8,11.313,100,66.67,rain,0,0,23.7,11.1,344.4,1015.3,97.7,9.6,37.8,3.1,1,10,2024-07-27T06:17:57,2024-07-27T21:35:41,0.71,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-28,25,12.7,19.3,25,12.7,19.3,13,69,0.151,100,8.33,rain,0,0,32.2,15.2,69.4,1024,47.2,21.2,102.8,8.9,7,10,2024-07-28T06:19:14,2024-07-28T21:34:20,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-29,31,16.5,23.7,30.5,16.5,23.7,14.5,58.6,0,0,0,,0,0,29.4,12.1,97.7,1019.9,20.1,23.3,110.2,9.7,7,10,2024-07-29T06:20:32,2024-07-29T21:32:57,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-30,35.6,20.9,28.1,39,20.9,29.6,18.8,58.4,0,0,0,,0,0,21.9,9.3,97.8,1014.7,31.2,21.1,103.6,9,7,75,2024-07-30T06:21:51,2024-07-30T21:31:33,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-07-31,31.6,21.2,26.2,34.5,21.2,27.4,20.3,71.1,3.169,100,25,rain,0,0,39.6,18,68,1012.7,89.2,19,70.6,6.2,7,60,2024-07-31T06:23:10,2024-07-31T21:30:06,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-08-01,29.8,20.4,25.5,33.2,20.4,26.3,20.3,74,6.019,100,12.5,rain,0,0,61.2,15.9,300.2,1011.6,75.9,18.7,62.5,5.4,3,60,2024-08-01T06:24:30,2024-08-01T21:28:38,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-02,27.4,19.9,23,27.9,19.9,23.1,17.7,74.7,8.964,100,16.67,rain,0,0,36.6,14.9,308.9,1012.9,53,14.6,85.2,7.3,5,30,2024-08-02T06:25:51,2024-08-02T21:27:08,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-08-03,24.3,16.4,20.3,24.3,16.4,20.3,14.6,70.5,0.57,100,12.5,rain,0,0,30.3,15.4,276.5,1015.2,76.2,22.8,63.8,5.5,3,10,2024-08-03T06:27:12,2024-08-03T21:25:37,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-08-04,24.4,17.1,20.8,24.4,17.1,20.8,13.2,63.8,0,0,0,,0,0,32.7,13.9,280.1,1016.2,91.6,21.9,89.8,7.7,5,10,2024-08-04T06:28:33,2024-08-04T21:24:04,0,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-05,29.4,15.6,22.7,28.8,15.6,22.6,13.5,58.7,0,0,0,,0,0,29.2,10.8,189.8,1014.5,22.3,21,80.5,6.9,6,10,2024-08-05T06:29:55,2024-08-05T21:22:29,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-06,29,16.7,23.3,28.8,16.7,23.3,14.1,57.4,0,0,0,,0,0,37.9,18.3,250.8,1011.6,53.7,23.1,83.3,7.2,6,10,2024-08-06T06:31:17,2024-08-06T21:20:53,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-07,23.7,16,20.4,23.7,16,20.4,12.4,62.4,0.171,100,4.17,rain,0,0,32,14.7,319.1,1014.6,85.6,23.9,87.8,7.6,6,10,2024-08-07T06:32:40,2024-08-07T21:19:15,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-08,27.2,17.1,22.2,27,17.1,22.2,12.3,54.4,0,0,0,,0,0,32.2,13.8,247.6,1017.5,70.1,23.7,79.2,6.8,6,10,2024-08-08T06:34:03,2024-08-08T21:17:36,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-09,26.3,18.8,22.4,26.3,18.8,22.4,16.1,67.8,0.288,100,4.17,rain,0,0,38,15.7,256.8,1018.2,80.3,23.4,59.7,5,3,10,2024-08-09T06:35:26,2024-08-09T21:15:55,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-10,29.2,15.9,22.9,29,15.9,22.9,14.7,61.6,0,0,0,,0,0,22.4,10.3,323.8,1021.5,41,22.7,80.6,7,6,10,2024-08-10T06:36:49,2024-08-10T21:14:13,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-11,31.8,18.2,25.6,32.1,18.2,25.6,14.7,52.3,0,0,0,,0,0,32.7,16,79.2,1018.4,38,21.4,79.3,6.7,6,10,2024-08-11T06:38:13,2024-08-11T21:12:29,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-08-12,36.2,20.7,28.3,36.6,20.7,28.5,17.2,54.6,0,0,0,,0,0,41.8,19,176.2,1010.3,14.7,10,79.7,6.9,6,30,2024-08-12T06:39:37,2024-08-12T21:10:45,0.25,Clear,Clear conditions throughout the day.,clear-day,"LFPV,C1292,LFPO,07147099999,LFPB"
"Paris,France",2024-08-13,26.3,20.6,23.6,26.3,20.6,23.6,18.1,71.5,0,0,0,,0,0,34.6,17.9,312.5,1010.5,91.8,21.7,60.5,5.2,3,10,2024-08-13T06:41:01,2024-08-13T21:08:59,0.29,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-14,27.2,20.1,23.5,27.7,20.1,23.6,17.1,67.9,0.02,100,4.17,rain,0,0,33.5,14.8,318.2,1013.2,93.1,22.6,82.8,7.1,5,10,2024-08-14T06:42:25,2024-08-14T21:07:11,0.33,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-15,27.1,19.2,23,26.9,19.2,22.9,14.9,62.4,0,0,0,,0,0,36.6,13.9,282.4,1018,63.8,23.4,84.6,7.3,6,10,2024-08-15T06:43:50,2024-08-15T21:05:23,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-16,26,17.9,22.1,26,17.9,22.1,15.5,66.3,0,0,0,rain,0,0,33.8,16.6,239.4,1017.2,73.3,26.2,53.4,4.6,2,10,2024-08-16T06:45:14,2024-08-16T21:03:33,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-17,23.2,18.2,20.5,23.2,18.2,20.5,18.3,87.7,23.256,100,62.5,rain,0,0,27.9,11.7,276.2,1013.8,99.5,13.5,26,2.2,1,10,2024-08-17T06:46:39,2024-08-17T21:01:43,0.42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-18,20.7,14.7,17.6,20.7,14.7,17.6,12.9,75.1,0.443,100,25,rain,0,0,38.5,18.7,325.3,1015.1,96,21,61.3,5.5,2,10,2024-08-18T06:48:04,2024-08-18T20:59:51,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-19,23.1,12.8,18.1,23.1,12.8,18.1,12.2,69.6,0.144,100,4.17,rain,0,0,21.8,9,232.7,1018.6,67,20.7,88,7.7,5,10,2024-08-19T06:49:28,2024-08-19T20:57:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-20,24.2,13.9,18.2,24.2,13.9,18.2,14.7,80.8,5.866,100,25,rain,0,0,42.9,19.3,236.9,1013.9,62.3,15.2,54.9,4.9,3,10,2024-08-20T06:50:53,2024-08-20T20:56:05,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-08-21,21.9,11.9,16.8,21.9,11.9,16.8,10.4,68,0.021,100,8.33,rain,0,0,29,13.3,265.8,1020.2,62.5,23.2,83.8,7.2,6,10,2024-08-21T06:52:18,2024-08-21T20:54:10,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-22,25.8,12.1,18.9,25.8,12.1,18.9,10.5,61.6,0.014,100,4.17,rain,0,0,38.3,18.2,216.4,1014.3,56.1,23.9,80.1,7.2,6,10,2024-08-22T06:53:43,2024-08-22T20:52:14,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-23,25.6,16.5,21.1,25.6,16.5,21.1,15.9,72.7,0,0,0,rain,0,0,55.4,20.6,226.9,1010.8,81,23.7,56.7,5,2,10,2024-08-23T06:55:08,2024-08-23T20:50:18,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-24,29.4,16.3,22.2,30.1,16.3,22.3,16.8,73.2,1.512,100,8.33,rain,0,0,64.1,22.7,226.1,1009,69.5,22.3,52.7,4.6,6,10,2024-08-24T06:56:33,2024-08-24T20:48:21,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-25,21.6,11.6,17,21.6,11.6,17,9.2,62.3,0,0,0,,0,0,33.7,12.7,263,1022.1,41.5,24.8,55.4,4.8,5,10,2024-08-25T06:57:58,2024-08-25T20:46:22,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-26,23.9,12.1,18.3,23.9,12.1,18.3,9.9,60.8,0,0,0,,0,0,29.3,11.8,259,1022.8,31.6,24.4,77.9,6.7,6,10,2024-08-26T06:59:23,2024-08-26T20:44:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-27,27.5,14.5,20.7,27.2,14.5,20.7,11.4,57.6,0,0,0,,0,0,26.4,11.4,108.2,1019.5,45.7,23.4,76.9,6.6,6,10,2024-08-27T07:00:48,2024-08-27T20:42:24,0.77,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-28,32,16,23.6,31.2,16,23.5,14.3,59.5,0,0,0,,0,0,43.4,14.5,180.6,1014.2,34.2,22.3,78,6.7,6,10,2024-08-28T07:02:13,2024-08-28T20:40:23,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-29,25.1,17.8,21.9,25.1,17.8,21.9,14.9,64.9,0,0,0,,0,0,33.2,16.5,336.2,1017.7,76.2,22.2,61.3,5.4,4,10,2024-08-29T07:03:38,2024-08-29T20:38:22,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-30,19.3,16.7,17.8,19.3,16.7,17.8,14.1,79.9,9.162,100,50,rain,0,0,32.4,15.9,15.1,1019.9,96.4,16.7,29.8,2.7,2,10,2024-08-30T07:05:03,2024-08-30T20:36:21,0.87,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-08-31,24.4,15.4,19.5,24.4,15.4,19.5,16.7,84.3,0.29,100,8.33,rain,0,0,34.7,14.9,26.2,1018.4,89,11.4,57.4,5.1,2,30,2024-08-31T07:06:28,2024-08-31T20:34:18,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-01,28.3,18.9,23,29.4,18.9,23.3,18.3,76.1,0.179,100,12.5,rain,0,0,39.1,16.5,197.9,1013.1,67.1,18.2,49,4.2,3,10,2024-09-01T07:07:53,2024-09-01T20:32:16,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-02,25.6,17.8,21.2,25.6,17.8,21.2,16.4,75,0.014,100,4.17,rain,0,0,38.7,13.9,222.7,1013.5,68.4,21.5,53.8,4.5,4,10,2024-09-02T07:09:18,2024-09-02T20:30:12,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-03,21.4,18,19.8,21.4,18,19.8,15.8,78.1,0.336,100,12.5,rain,0,0,33.1,13.6,239.5,1015.1,97,21.5,48.2,3.9,2,10,2024-09-03T07:10:42,2024-09-03T20:28:08,0,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-04,22.1,16.8,19.2,22.1,16.8,19.2,13.2,69.5,0,0,0,rain,0,0.7,26.1,13.3,330.7,1016.4,89.6,22.8,48.5,4.2,3,10,2024-09-04T07:12:07,2024-09-04T20:26:04,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-05,18.3,14.4,16.3,18.3,14.4,16.3,13.4,83.6,25.008,100,45.83,rain,0,0,38.8,18.7,309,1010.7,96.6,18.4,33.1,2.9,1,10,2024-09-05T07:13:32,2024-09-05T20:23:59,0.08,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-06,23.1,12.6,17.5,23.1,12.6,17.5,13.3,78.4,0.172,100,12.5,rain,0,0,29.2,12.7,124.9,1011,61.5,20.3,47.6,4.2,2,10,2024-09-06T07:14:57,2024-09-06T20:21:54,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-07,21.7,16.6,18.6,21.7,16.6,18.6,16,84.7,0.692,100,25,rain,0,0,31.6,14.9,159.6,1009.5,94,18.9,40.6,3.5,2,10,2024-09-07T07:16:22,2024-09-07T20:19:48,0.14,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-08,21.3,13.3,16.5,21.3,13.3,16.5,13.5,82.9,8.506,100,25,rain,0,0,43.7,23.1,211.1,1009.3,86.2,23.6,54.3,4.7,3,10,2024-09-08T07:17:47,2024-09-08T20:17:42,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-09,17.9,14.9,16.2,17.9,14.9,16.2,14.2,88.1,1.716,100,54.17,rain,0,0,47.7,18.7,281.7,1010.6,98.7,18.6,39.1,3.4,2,10,2024-09-09T07:19:12,2024-09-09T20:15:36,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-10,18.2,11.5,15,18.2,11.5,15,10.6,75.4,0,0,0,,0,0,48.7,21.8,250.9,1015.7,85.8,21.1,41.7,3.5,2,10,2024-09-10T07:20:37,2024-09-10T20:13:29,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-11,16.9,11.7,14.5,16.9,11.7,14.5,9.3,72.7,1.438,100,29.17,rain,0,0,50.1,25.2,280.6,1011.4,81.7,20.9,59.7,5,3,10,2024-09-11T07:22:02,2024-09-11T20:11:22,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-12,15.1,8.6,11.5,15.1,7.2,11.1,6.9,74.6,5.566,100,29.17,rain,0,0,48.2,16.2,291.1,1016.1,49.4,23.3,43.7,3.7,4,10,2024-09-12T07:23:27,2024-09-12T20:09:15,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-09-13,16,7.5,11.7,16,6.4,11.1,7.4,75.5,0,0,0,rain,0,0,36.7,20.5,335.8,1025.5,68.8,20.1,50.3,4.5,3,10,2024-09-13T07:24:52,2024-09-13T20:07:07,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
